file,fusion_prob,actual,verdict,pb_rf,pa_rf,pb_xgb,pa_xgb,avg_behavior,avg_artifact,entropy,size_anomaly,shadow_del,signed,num_imports,disagreement
Sourceforge_2196.exe,0.0253,BENIGN,SUSPICIOUS,0.0616,0.0176,0.0089,0.0182,0.0353,0.0179,6.21,0,0,0,1,0.0173
Sourceforge_373.exe,0.0028,BENIGN,SUSPICIOUS,0.0072,0.0176,0.002,0.0182,0.0046,0.0179,6.17,0,0,0,1,0.0134
CNET_233777.exe,0.1281,BENIGN,SUSPICIOUS,0.0642,0.0471,0.0452,0.079,0.0547,0.0631,6.13,0,0,0,1,0.0084
Sourceforge_198.exe,0.0026,BENIGN,SUSPICIOUS,0.0072,0.0176,0.002,0.0182,0.0046,0.0179,6.5,0,0,0,1,0.0133
438.exe,0.227,BENIGN,SUSPICIOUS,0.1059,0.2466,0.089,0.237,0.0975,0.2418,7.97,0,0,0,1,0.1443
Sourceforge_3330.exe,0.06,BENIGN,SUSPICIOUS,0.0371,0.0176,0.0789,0.0182,0.058,0.0179,6.13,0,0,0,1,0.0401
Sourceforge_5213.exe,0.0493,BENIGN,SUSPICIOUS,0.0285,0.0176,0.0239,0.0182,0.0262,0.0179,6.25,0,0,0,1,0.0083
CNET_105505.exe,0.0166,BENIGN,SUSPICIOUS,0.0097,0.0176,0.0076,0.0182,0.0087,0.0179,6.99,0,0,0,1,0.0093
Sourceforge_3737.exe,0.0025,BENIGN,SUSPICIOUS,0.0072,0.0176,0.0014,0.0182,0.0043,0.0179,6.43,0,0,0,1,0.0136
AppxDebugSysTray.exe,0.0189,BENIGN,SUSPICIOUS,0.0507,0.0027,0.0216,0.0015,0.0361,0.0021,6.55,0,0,0,1,0.034
Sourceforge_2827.exe,0.0009,BENIGN,SUSPICIOUS,0.0,0.0027,0.0,0.0015,0.0,0.0021,6.52,0,0,0,1,0.0021
Sourceforge_1973.exe,0.0282,BENIGN,SUSPICIOUS,0.0331,0.0176,0.0324,0.0182,0.0327,0.0179,7.07,0,0,0,1,0.0148
Sourceforge_6040.exe,0.0007,BENIGN,SUSPICIOUS,0.0,0.0027,0.0002,0.0015,0.0001,0.0021,6.85,0,0,0,1,0.002
Sourceforge_5765.exe,0.0046,BENIGN,SUSPICIOUS,0.0077,0.0043,0.0189,0.0051,0.0133,0.0047,6.05,0,0,0,1,0.0086
